ReviewId,ReviewBody,Location,Timestamp,sentiment
c678c96f-9741-4c46-91df-8d2ace264913,"Jimmy's Chicken: Best value for your chicken cravings. Cozy atmosphere, friendly staff, tasty dishes, affordable prices, generous portions.","La Mesa, California",2017-11-12 10:58:41,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.9201}"
1ea75b38-0506-4ae3-aa25-29e40ca59886,"Jimmy's Chicken: Best value for your chicken cravings. Cozy atmosphere, friendly staff, tasty dishes, affordable prices, generous portions.","El Paso, Texas",2019-06-03 2:48:58,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.9201}"
9de3ed0f-835a-45b9-b19a-0f2026852231,"I love Jimmy's Chicken! The chicken is always so juicy and flavorful, and the sides are all amazing. And the prices are totally affordable. This place is a surfer's dream come true.","Salt Lake City, Utah",2015-04-26 18:11:29,"{'neg': 0.0, 'neu': 0.665, 'pos': 0.335, 'compound': 0.92}"
153973b3-083b-48a3-bfb9-7da8dd9b8518,"If you're in the mood for some delicious comfort food, Jimmy's chicken is the spot. The mac and cheese is creamy and the chicken is always juicy and flavorful. It's like a warm hug on a plate!","Chula Vista, California",2020-04-28 19:30:22,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.9184}"
a24ffdf3-6004-4894-86ff-9a0930d830f3,I had the pleasure of trying Jimmy's chicken for the first time and it exceeded my expectations. The chicken was perfectly seasoned and the mac and cheese was heavenly.,"Colorado Springs, Colorado",2013-07-16 11:35:48,"{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.9169}"
497c4326-4e25-4038-8c8e-3802c29fd061,Jimmy's chicken is a great spot for a family dinner. The staff is friendly and the food is delicious. The chicken tenders and mac and cheese are always a hit with the kids!,"Oceanside, California",2024-01-20 6:26:49,"{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.9168}"
943de088-1c0b-4694-a92e-2c8c680cf574,"The food arrived quickly and looked delicious. The grilled chicken was perfectly cooked and seasoned, and the fries were crispy and hot. Our daughter was thrilled to be able to eat fries without worrying about cross-contamination.","Denver, Colorado",2012-01-25 22:23:07,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.9159}"
f716bb9d-de9f-4168-87b1-fac62f421a18,"I loved the chicken at Jimmy's Chicken. It was crispy and juicy, and the sides were all delicious. I'd definitely recommend this place.","Colorado Springs, Colorado",2017-04-16 11:56:01,"{'neg': 0.0, 'neu': 0.584, 'pos': 0.416, 'compound': 0.9153}"
de3f4461-a2f0-4fa9-a98e-3478f12adc06,"I loved the chicken at Jimmy's Chicken. It was crispy and juicy, and the sides were all delicious. I'd definitely recommend this place.","Colorado Springs, Colorado",2017-11-23 7:49:10,"{'neg': 0.0, 'neu': 0.584, 'pos': 0.416, 'compound': 0.9153}"
0c46a290-f1d6-487d-875c-3c55bf86faa5,I love coming to Jimmy's chicken for a comforting meal. The mashed potatoes are creamy and the chicken is always juicy. It's like a hug in a meal!,"Tucson, Arizona",2019-06-12 1:44:43,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.9151}"
5c478d23-321a-4426-b106-d356a07fc45d,"If you're looking for some delicious comfort food, Jimmy's chicken is the spot. The mac and cheese is creamy and the chicken is always cooked to perfection. It's like a taste of home!","Albuquerque, New Mexico",2015-11-30 15:56:27,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.9134}"
7ad263e3-49e4-49f8-9cee-2c34fd18072e,I had the pleasure of trying Jimmy's chicken for the first time and it exceeded my expectations. The chicken was perfectly seasoned and the sides were delicious.,"Albuquerque, New Mexico",2016-01-23 1:13:37,"{'neg': 0.0, 'neu': 0.665, 'pos': 0.335, 'compound': 0.9118}"
2926cbcc-4d00-4122-8053-81305b211804,Jimmy's chicken is a must-visit for anyone who loves comfort food. The portions are generous and the prices are reasonable. I'll definitely be back!,"La Mesa, California",2014-02-25 8:39:11,"{'neg': 0.0, 'neu': 0.603, 'pos': 0.397, 'compound': 0.9098}"
fbf9ec6d-63d9-4d12-b30d-7dbd48284e8a,I've been coming to Jimmy's chicken for years and it never disappoints. The chicken is always cooked to perfection and the sides are delicious. It's like a taste of home!,"El Paso, Texas",2019-05-13 4:12:31,"{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.9077}"
3f7bc01a-9ca6-4a2b-be11-99a1f266447b,"Jimmy's Chicken is the perfect spot for a surfer like me. The food is always fresh and delicious, and the prices are unbeatable. I could eat here every day.","Los Angeles, California",2016-08-19 2:06:59,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.9042}"
3a8e6063-4db6-4613-9cbd-5472f5cef359,"Dude, Jimmy's Chicken is the best! The chicken is so juicy and flavorful, and the sides are all delicious. And the prices are totally reasonable. I'm definitely coming back.","Las Vegas, Nevada",2021-07-03 20:59:59,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.9033}"
6690f9a4-babf-44f7-a004-1fdc150c8c78,"If you're in the mood for some good old-fashioned comfort food, Jimmy's chicken is the place to go. The atmosphere is cozy and welcoming, and the food is always delicious.","Fresno, California",2017-01-25 6:16:19,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.9001}"
5a4ab7c5-4cd7-482f-abe0-21737e2ee7ab,"If you're in the mood for some delicious fried chicken, Jimmy's chicken is the spot. The breading is perfectly crispy and the chicken is always juicy and flavorful. I highly recommend it!","Phoenix, Arizona",2017-08-14 5:06:55,"{'neg': 0.0, 'neu': 0.718, 'pos': 0.282, 'compound': 0.8997}"
a95a0e2d-192f-4e6b-9ae4-bea3b232ab5f,Eating at Jimmy's Chicken is the perfect way to enjoy a delicious meal!,"Colorado Springs, Colorado",2023-08-23 16:14:29,"{'neg': 0.0, 'neu': 0.452, 'pos': 0.548, 'compound': 0.8977}"
0f54fdc4-576f-4cb1-92f7-5b1b7cd7ceb2,"I stumbled upon Jimmy's chicken and I'm so glad I did. The chicken tenders were crispy and flavorful, and the staff was friendly and welcoming. I'll be back!","Fresno, California",2014-05-29 21:04:57,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.897}"
8a2f45ba-4a24-4b53-910b-f07874548874,"I stumbled upon Jimmy's chicken and I'm so glad I did. The chicken tenders were crispy and flavorful, and the staff was friendly and welcoming. I'll be back!","Sacramento, California",2014-08-13 4:27:59,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.897}"
a6468033-18a0-4644-a4e6-5cd6cb820c6a,Jimmy's chicken is the perfect spot for a family dinner. The portions are generous and the atmosphere is welcoming. The chicken tenders are a hit with the kids!,"El Cajon, California",2013-03-05 4:19:31,"{'neg': 0.0, 'neu': 0.651, 'pos': 0.349, 'compound': 0.8955}"
799d11ce-404f-4cb0-af3e-16fb357e0933,"Feed your family without overspending at Jimmy's Chicken. Delicious chicken dishes, generous portions, and a cozy atmosphere make it the perfect spot for a family meal.","El Cajon, California",2012-07-29 18:34:56,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.8934}"
85699903-3a93-4032-8ba2-f467a812f5ed,"Feed your family without overspending at Jimmy's Chicken. Delicious chicken dishes, generous portions, and a cozy atmosphere make it the perfect spot for a family meal.","San Diego, California",2013-08-15 1:32:33,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.8934}"
68d00b9b-ce5d-4d55-ad7c-6dab55cb8e97,"Feed your family without overspending at Jimmy's Chicken. Delicious chicken dishes, generous portions, and a cozy atmosphere make it the perfect spot for a family meal.","Escondido, California",2015-05-07 11:36:04,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.8934}"
c5999185-bc2f-40e4-b627-ec11defa5a69,"Feed your family without overspending at Jimmy's Chicken. Delicious chicken dishes, generous portions, and a cozy atmosphere make it the perfect spot for a family meal.","Sacramento, California",2015-09-19 4:23:12,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.8934}"
6cb1b337-04e6-4aa7-ad38-aca86b66690e,"Feed your family without overspending at Jimmy's Chicken. Delicious chicken dishes, generous portions, and a cozy atmosphere make it the perfect spot for a family meal.","San Diego, California",2016-02-29 7:16:14,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.8934}"
58ad9d03-8cbf-4105-9bf8-512c4259fd76,"Feed your family without overspending at Jimmy's Chicken. Delicious chicken dishes, generous portions, and a cozy atmosphere make it the perfect spot for a family meal.","Sacramento, California",2016-12-09 0:45:16,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.8934}"
4bb6d904-00a2-43da-ae58-1b7bfdcf9149,"Feed your family without overspending at Jimmy's Chicken. Delicious chicken dishes, generous portions, and a cozy atmosphere make it the perfect spot for a family meal.","Sacramento, California",2017-01-01 12:55:01,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.8934}"
d343b189-908c-48aa-921c-f50626691b66,"Feed your family without overspending at Jimmy's Chicken. Delicious chicken dishes, generous portions, and a cozy atmosphere make it the perfect spot for a family meal.","El Cajon, California",2020-04-02 7:22:54,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.8934}"
7957b172-e96d-4110-9509-e1c74e223134,"Feed your family without overspending at Jimmy's Chicken. Delicious chicken dishes, generous portions, and a cozy atmosphere make it the perfect spot for a family meal.","Albuquerque, New Mexico",2021-06-06 3:07:57,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.8934}"
ac9182d5-2076-47b1-9335-c913517c2ca7,"Feed your family without overspending at Jimmy's Chicken. Delicious chicken dishes, generous portions, and a cozy atmosphere make it the perfect spot for a family meal.","Sacramento, California",2022-12-22 17:34:15,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.8934}"
f4c2eb53-ba04-4590-996b-3f79f6509d2e,"Feed your family without overspending at Jimmy's Chicken. Delicious chicken dishes, generous portions, and a cozy atmosphere make it the perfect spot for a family meal.","Tucson, Arizona",2022-12-31 4:36:46,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.8934}"
2d5dfc77-d1fb-464f-ae3c-2ffc87e40d4c,"Feed your family without overspending at Jimmy's Chicken. Delicious chicken dishes, generous portions, and a cozy atmosphere make it the perfect spot for a family meal.","El Cajon, California",2023-06-15 23:42:05,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.8934}"
909d3f8a-d6f7-4cda-a446-392c806ec0d3,"Feed your family without overspending at Jimmy's Chicken. Delicious chicken dishes, generous portions, and a cozy atmosphere make it the perfect spot for a family meal.","El Paso, Texas",2023-11-24 5:47:32,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.8934}"
33f00b84-6e8d-41a6-987d-c952c6fe93e6,"I love Jimmy's Chicken! The chicken is always cooked perfectly, and the sides are all so tasty. And the prices are totally affordable. This place is a surfer's dream.","Colorado Springs, Colorado",2020-01-18 0:22:26,"{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.8932}"
5a8768e0-7c04-477d-b960-f8d137508a09,Jimmy's chicken is a must-visit for anyone who loves southern cooking. The mac and cheese is creamy and the chicken is always juicy. It's comfort food at its best!,"Carlsbad, California",2015-04-09 23:03:00,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.8932}"
922c2f98-c564-4d7d-8502-6808fb44dedd,"If you're a fan of comfort food, Jimmy's chicken is a must-visit. The mashed potatoes are creamy and the chicken is always juicy and flavorful. It's like a warm hug on a plate!","Fresno, California",2024-03-23 4:47:46,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.8908}"
05bd36e6-903d-49dd-bce0-913a61d31b37,"If you're a fan of comfort food, Jimmy's chicken is a must-visit. The mashed potatoes are creamy and the chicken is always juicy. It's like a warm hug on a plate!","Denver, Colorado",2013-03-12 12:31:01,"{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.8908}"
20d5d048-4799-43c2-925e-7f62db74cca3,"Jimmy's chicken is a must-try for anyone who loves southern cooking. The fried chicken is crispy and flavorful, and the sides are delicious. I highly recommend it!","Tucson, Arizona",2013-10-20 7:51:48,"{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.8881}"
501ebb36-5a32-4c70-84ec-68039dfe7a27,"Jimmy's chicken is a must-visit for anyone who loves southern cooking. The fried chicken is crispy and flavorful, and the sides are delicious. I highly recommend it!","Escondido, California",2013-08-23 6:50:03,"{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.8881}"
adb6ad18-0f87-40eb-bce2-08bb6388348e,"Jimmy's chicken is a must-visit for anyone who loves southern cooking. The fried chicken is crispy and flavorful, and the sides are delicious. I highly recommend it!","San Diego, California",2019-05-28 13:21:04,"{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.8881}"
bfacb7e0-067d-4887-8fc8-c1b47b6fa290,Eating at Jimmy's Chicken is the perfect way to celebrate a special occasion!,"San Diego, California",2016-09-21 8:51:45,"{'neg': 0.0, 'neu': 0.464, 'pos': 0.536, 'compound': 0.8858}"
9609f19b-ad88-4111-9ad4-e04839643a1f,"If you're in the mood for some good old-fashioned fried chicken, Jimmy's chicken is the place to go. The chicken is always cooked to perfection and the sides are delicious.","Sacramento, California",2021-09-18 20:34:02,"{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.8834}"
5aa3da13-b839-49d5-bf0e-bdca34cca62f,"Jimmy's Chicken is my go-to spot for great value food. The chicken is always so juicy and flavorful, and the sides are all amazing. And the prices are unbeatable. I could eat here every day.","La Mesa, California",2018-07-16 5:17:07,"{'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.8834}"
2fd82740-3e3f-455b-af43-94c8cbf4bf97,"Searching for a great value chicken place? Jimmy's Chicken is the way to go. Warm atmosphere, welcoming staff, mouthwatering dishes, affordable prices.","Oceanside, California",2019-06-22 21:06:12,"{'neg': 0.0, 'neu': 0.601, 'pos': 0.399, 'compound': 0.8834}"
30fef6b6-02d3-4841-830e-e83b5e5b2ed1,"Searching for a great value chicken place? Jimmy's Chicken is the way to go. Warm atmosphere, welcoming staff, mouthwatering dishes, affordable prices.","Salt Lake City, Utah",2022-12-02 15:03:42,"{'neg': 0.0, 'neu': 0.601, 'pos': 0.399, 'compound': 0.8834}"
70aaec57-c6bc-4e47-b12b-a8b84c8a3920,"Jimmy's Chicken won't break the bank. Delicious chicken dishes, affordable prices, generous portions, tasty sides. Cozy atmosphere, friendly staff.","Oceanside, California",2012-10-08 22:07:06,"{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.8807}"
2c5e4c2f-bf54-486e-beb6-333bf747fa67,"Jimmy's Chicken won't break the bank. Delicious chicken dishes, affordable prices, generous portions, tasty sides. Cozy atmosphere, friendly staff.","Sacramento, California",2015-12-05 15:06:33,"{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.8807}"
0278408d-bc04-44c0-aba6-0e81808e9dfd,I can't get enough of Jimmy's chicken! The chicken is always cooked to perfection and the sides are delicious. It's my go-to spot for comfort food.,"Sacramento, California",2017-12-11 4:39:21,"{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.8805}"
12016d7b-6205-49b6-a9b7-f4187cd4819f,I can't get enough of Jimmy's chicken! The chicken is always cooked to perfection and the sides are delicious. It's my go-to spot for comfort food.,"Los Angeles, California",2018-03-09 5:17:47,"{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.8805}"
ad8fab4a-adb9-4080-bf1e-255cfb06537c,Jimmy's chicken is a hidden gem in the city. The staff is friendly and the food is amazing. I highly recommend the fried okra!,"Phoenix, Arizona",2023-02-05 12:11:18,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.8775}"
2a874355-5cba-4b3f-a346-5c02549dbb12,Jimmy's chicken is a hidden gem in the city. The staff is friendly and the food is amazing. I highly recommend trying the biscuits and gravy!,"Los Angeles, California",2013-11-05 17:14:27,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.8775}"
176c4cf0-2291-4d49-8c76-e73bfb601312,Jimmy's chicken is a hidden gem in the city. The staff is friendly and the food is amazing. I highly recommend trying the biscuits and gravy!,"El Paso, Texas",2016-04-25 18:32:09,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.8775}"
91723d5f-5e06-47b7-8d19-be3ab1e63040,Jimmy's chicken is a hidden gem in the city. The staff is friendly and the food is amazing. I highly recommend trying the biscuits and gravy!,"El Cajon, California",2020-03-28 9:54:36,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.8775}"
88eb9985-7f0b-436b-80e1-cf681f4712f0,Jimmy's chicken is a hidden gem in the city. The staff is friendly and the food is amazing. I highly recommend trying the biscuits and gravy!,"El Paso, Texas",2023-09-21 1:54:50,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.8775}"
3676e022-1a9b-4d1e-bb53-fad85d181d73,Jimmy's chicken is a hidden gem in the city. The staff is friendly and the food is amazing. I highly recommend trying the cornbread!,"El Paso, Texas",2022-04-22 16:40:32,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.8775}"
ed4ad023-a489-44b8-a717-2ff017657eea,Jimmy's chicken is a hidden gem in the city. The staff is friendly and the food is amazing. I highly recommend trying the fried okra!,"Los Angeles, California",2012-09-13 15:13:04,"{'neg': 0.0, 'neu': 0.665, 'pos': 0.335, 'compound': 0.8775}"
dc3c8c33-058d-43d8-843c-ae65ee51dcb9,"Feed your family without breaking the bank at Jimmy's Chicken. Tasty chicken dishes, generous portions, and a welcoming atmosphere make it the perfect spot for a family meal.","Oceanside, California",2012-09-17 22:59:51,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.872}"
57c85b19-60c2-4567-ab31-08e2fa2b03ac,"Feed your family without breaking the bank at Jimmy's Chicken. Tasty chicken dishes, generous portions, and a welcoming atmosphere make it the perfect spot for a family meal.","Chula Vista, California",2013-05-08 10:15:25,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.872}"
72a3e730-d9cf-4b51-b711-83ff450a2670,"Feed your family without breaking the bank at Jimmy's Chicken. Tasty chicken dishes, generous portions, and a welcoming atmosphere make it the perfect spot for a family meal.","Fresno, California",2015-08-31 23:20:23,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.872}"
1465a9c6-c669-40ad-98db-63537d24c6ef,"Feed your family without breaking the bank at Jimmy's Chicken. Tasty chicken dishes, generous portions, and a welcoming atmosphere make it the perfect spot for a family meal.","Salt Lake City, Utah",2016-09-07 23:18:24,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.872}"
ca3de26f-b295-4d2b-ab4d-65856155d84f,"Feed your family without breaking the bank at Jimmy's Chicken. Tasty chicken dishes, generous portions, and a welcoming atmosphere make it the perfect spot for a family meal.","Fresno, California",2016-11-22 19:03:18,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.872}"
80b74952-2066-4131-86bc-969bc2d991fd,"Feed your family without breaking the bank at Jimmy's Chicken. Tasty chicken dishes, generous portions, and a welcoming atmosphere make it the perfect spot for a family meal.","La Mesa, California",2016-11-28 0:53:48,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.872}"
f7348c41-6323-4e24-b9af-bf52da4c77ad,"Feed your family without breaking the bank at Jimmy's Chicken. Tasty chicken dishes, generous portions, and a welcoming atmosphere make it the perfect spot for a family meal.","Sacramento, California",2017-12-12 3:00:05,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.872}"
46d27931-703a-42a6-b957-f4da9baaa563,"Feed your family without breaking the bank at Jimmy's Chicken. Tasty chicken dishes, generous portions, and a welcoming atmosphere make it the perfect spot for a family meal.","Sacramento, California",2018-04-26 10:48:28,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.872}"
727c71d6-54f5-416a-961d-d870e3362d12,"Feed your family without breaking the bank at Jimmy's Chicken. Tasty chicken dishes, generous portions, and a welcoming atmosphere make it the perfect spot for a family meal.","El Cajon, California",2020-02-09 13:20:21,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.872}"
05b003a1-4627-45c8-8b5a-ec6c0941c3b6,"Feed your family without breaking the bank at Jimmy's Chicken. Tasty chicken dishes, generous portions, and a welcoming atmosphere make it the perfect spot for a family meal.","El Cajon, California",2020-10-25 6:07:48,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.872}"
5015bdb4-bbbc-4b23-b72f-6cb8d2140e28,"Feed your family without breaking the bank at Jimmy's Chicken. Tasty chicken dishes, generous portions, and a welcoming atmosphere make it the perfect spot for a family meal.","Salt Lake City, Utah",2022-01-22 11:24:36,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.872}"
a9e6f097-7591-4d7d-b7c1-0d0e30310d93,"Feed your family without breaking the bank at Jimmy's Chicken. Tasty chicken dishes, generous portions, and a welcoming atmosphere make it the perfect spot for a family meal.","Sacramento, California",2023-05-03 7:10:08,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.872}"
82815678-b7a9-4835-a64a-3d47988893f4,"Feed your family without breaking the bank at Jimmy's Chicken. Tasty chicken dishes, generous portions, and a welcoming atmosphere make it the perfect spot for a family meal.","El Cajon, California",2023-12-06 22:21:44,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.872}"
886e2f4f-e165-4cf2-8793-6442d8d71de1,"Take your family to Jimmy's Chicken for a tasty meal that won't break the bank. Affordable prices, generous portions, and a welcoming atmosphere make it the perfect spot.","El Paso, Texas",2012-08-22 18:46:36,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.872}"
8b739acc-1d3d-4e4e-b00c-c21c94bc2e11,"Take your family to Jimmy's Chicken for a tasty meal that won't break the bank. Affordable prices, generous portions, and a welcoming atmosphere make it the perfect spot.","Salt Lake City, Utah",2014-05-21 21:12:47,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.872}"
5f272536-dba7-42ec-992c-01be6fcfa279,"Take your family to Jimmy's Chicken for a tasty meal that won't break the bank. Affordable prices, generous portions, and a welcoming atmosphere make it the perfect spot.","La Mesa, California",2022-07-16 12:55:06,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.872}"
83c66347-b425-4d95-bade-93a2633fbbc7,"Take your family to Jimmy's Chicken for a tasty meal that won't break the bank. Affordable prices, generous portions, and a welcoming atmosphere make it the perfect spot.","Los Angeles, California",2022-11-23 19:05:04,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.872}"
dfd3864b-cd6e-4419-b684-10b9ff1c238f,"If you're in the mood for some good old-fashioned fried chicken, Jimmy's chicken is the place to go. The breading is crispy and the chicken is always juicy and flavorful. It's comfort food at its best!","El Paso, Texas",2013-01-31 5:45:30,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.8718}"
92ea920c-0c8d-490c-ae73-66bdbc529b58,"Jimmy's Chicken is the go-to spot for a family meal that won't disappoint. Friendly staff, delicious chicken dishes, and affordable prices make it a great value.","Oceanside, California",2012-06-16 0:27:28,"{'neg': 0.077, 'neu': 0.557, 'pos': 0.365, 'compound': 0.8699}"
16499cac-ba84-47e9-a898-a514d171319f,"Jimmy's Chicken is the go-to spot for a family meal that won't disappoint. Friendly staff, delicious chicken dishes, and affordable prices make it a great value.","Carlsbad, California",2012-06-22 6:02:43,"{'neg': 0.077, 'neu': 0.557, 'pos': 0.365, 'compound': 0.8699}"
ebec4d9f-38c9-4171-a42a-db2f70435fbc,"Jimmy's Chicken is the go-to spot for a family meal that won't disappoint. Friendly staff, delicious chicken dishes, and affordable prices make it a great value.","La Mesa, California",2013-07-02 15:51:37,"{'neg': 0.077, 'neu': 0.557, 'pos': 0.365, 'compound': 0.8699}"
ce5b032a-81b0-41a3-96d7-561796e25084,"Jimmy's Chicken is the go-to spot for a family meal that won't disappoint. Friendly staff, delicious chicken dishes, and affordable prices make it a great value.","El Cajon, California",2014-03-24 14:38:16,"{'neg': 0.077, 'neu': 0.557, 'pos': 0.365, 'compound': 0.8699}"
5b6b2c07-e48d-4a62-ab39-fdd9a02b0cad,"Jimmy's Chicken is the go-to spot for a family meal that won't disappoint. Friendly staff, delicious chicken dishes, and affordable prices make it a great value.","Fresno, California",2015-01-16 19:33:48,"{'neg': 0.077, 'neu': 0.557, 'pos': 0.365, 'compound': 0.8699}"
1dd53466-d6eb-4755-b185-9ec9b3f11253,"Jimmy's Chicken is the go-to spot for a family meal that won't disappoint. Friendly staff, delicious chicken dishes, and affordable prices make it a great value.","Oceanside, California",2016-08-03 4:04:23,"{'neg': 0.077, 'neu': 0.557, 'pos': 0.365, 'compound': 0.8699}"
17a1a29f-6a96-4d8e-aeef-f59ac6149163,"Jimmy's Chicken is the go-to spot for a family meal that won't disappoint. Friendly staff, delicious chicken dishes, and affordable prices make it a great value.","Los Angeles, California",2017-05-28 2:02:12,"{'neg': 0.077, 'neu': 0.557, 'pos': 0.365, 'compound': 0.8699}"
10e6cfa8-5c57-4a80-af89-71a729436348,"Jimmy's Chicken is the go-to spot for a family meal that won't disappoint. Friendly staff, delicious chicken dishes, and affordable prices make it a great value.","Oceanside, California",2018-06-08 13:50:50,"{'neg': 0.077, 'neu': 0.557, 'pos': 0.365, 'compound': 0.8699}"
5ef2aad8-f551-449a-a877-ea43301d74d7,"Jimmy's Chicken is the go-to spot for a family meal that won't disappoint. Friendly staff, delicious chicken dishes, and affordable prices make it a great value.","El Paso, Texas",2019-12-15 16:33:51,"{'neg': 0.077, 'neu': 0.557, 'pos': 0.365, 'compound': 0.8699}"
5a012a06-d54e-4a9b-a5a3-a8acda8b6786,"Jimmy's Chicken is the go-to spot for a family meal that won't disappoint. Friendly staff, delicious chicken dishes, and affordable prices make it a great value.","Sacramento, California",2020-04-24 9:59:41,"{'neg': 0.077, 'neu': 0.557, 'pos': 0.365, 'compound': 0.8699}"
dd578dea-2616-4b4c-a280-83fee7ee2688,"Jimmy's Chicken is the go-to spot for a family meal that won't disappoint. Friendly staff, delicious chicken dishes, and affordable prices make it a great value.","Salt Lake City, Utah",2021-01-23 2:35:55,"{'neg': 0.077, 'neu': 0.557, 'pos': 0.365, 'compound': 0.8699}"
63f2f45a-df71-4fef-b9c9-7b11e4dd540a,"Jimmy's Chicken is the go-to spot for a family meal that won't disappoint. Friendly staff, delicious chicken dishes, and affordable prices make it a great value.","Salt Lake City, Utah",2021-06-26 13:01:38,"{'neg': 0.077, 'neu': 0.557, 'pos': 0.365, 'compound': 0.8699}"
701e94f4-6329-46a5-8dc4-9e609d38e15e,"Jimmy's Chicken is the go-to spot for a family meal that won't disappoint. Friendly staff, delicious chicken dishes, and affordable prices make it a great value.","La Mesa, California",2023-08-29 7:27:38,"{'neg': 0.077, 'neu': 0.557, 'pos': 0.365, 'compound': 0.8699}"
645a9be9-cfe2-47bd-ab67-13e96cfd057d,Jimmy's chicken is a must-visit for anyone who loves fried chicken. The breading is crispy and the chicken is always juicy and flavorful. I highly recommend trying the sweet tea too!,"Las Vegas, Nevada",2019-10-11 18:50:36,"{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.8685}"
